name,address,lat,lng,wifi,allHours,drive,hundred,morning,barista,birthday,playRand,adventure,parking
１４７大町店,長野県大町市常盤字上橋５８９２－３,36.4826456447,137.851726095,1,0,1,0,1,0,0,0,0,1
デリシア篠ノ井東店,長野県長野市篠ノ井会字上東原７５８－１,36.5747795815,138.15379569,0,0,0,0,0,0,0,0,0,1
１８号軽井沢店,長野県北佐久郡軽井沢町大字軽井沢字中道１２１０－１０,36.3434376522,138.626046359,0,0,1,0,1,0,0,0,0,1
長野大豆島店,長野県長野市大豆島４２０５,36.6292194072,138.237463956,1,0,1,0,1,0,0,0,0,1
ｉＣＩＴＹ・２１店,長野県東筑摩郡山形村北野尻７９７７,36.1874950357,137.893918481,1,0,0,0,0,0,0,0,0,1
須坂ツルヤ店,長野県須坂市大字須坂字八幡裏１６０５－１,36.6539174593,138.303053612,1,0,0,0,1,0,0,1,0,1
１４３上田原店,長野県上田市上田原４３５－３,36.3900812538,138.214747486,1,0,1,0,1,0,0,0,0,1
イオン中野店,長野県中野市大字一本木桜木２５２－１,36.7587461359,138.37280325,0,0,0,1,0,0,0,0,0,1
丸子フレスポ店,長野県上田市中丸子１６８２－１６,36.3368627513,138.272766219,1,0,1,0,1,0,0,0,0,1
３６１伊那店,長野県伊那市中央４７０３－１,35.838772456,137.973303453,1,1,1,0,1,0,0,0,0,1
１９号塩尻広丘店,長野県塩尻市広丘吉田字道東１００９－２,36.1578904398,137.950658023,1,1,1,0,1,0,0,0,0,1
埴生原信店,長野県千曲市鋳物師屋１３１番他,36.5201091011,138.128973665,1,0,1,0,1,0,0,0,0,1
箕輪ベルシャイン店,長野県上伊那郡箕輪町三日町９０９－３,35.8910707709,137.988405955,0,1,1,0,1,0,0,0,0,1
１５３飯田上郷店,長野県飯田市上郷別府１７１２－１,35.5128060762,137.848359233,1,1,1,1,1,0,0,1,1,1
松本筑摩店,長野県松本市筑摩１－２９－２,36.2208345352,137.979509705,1,1,1,0,1,0,0,0,0,1
新岐阜駅前店,岐阜県岐阜市神田町８－７,35.4126893013,136.759839906,0,0,0,1,1,0,0,0,0,0
岐阜県庁前店,岐阜県岐阜市薮田東１－１－１,35.3980801449,136.726151996,1,0,1,1,1,0,0,0,0,1
大垣バイパス店,岐阜県大垣市中川町１－１３２－１,35.3786972219,136.618003277,1,1,1,1,1,0,0,1,0,1
芥見店,岐阜県岐阜市芥見南山２－２－１,35.4567073394,136.850743959,0,0,1,0,1,0,0,1,0,1
大垣インター店,岐阜県大垣市島里２－２１－１,35.325358626,136.619786995,0,0,1,0,1,0,0,1,1,1
多治見インター店,岐阜県多治見市光ヶ丘１－２１－１,35.3459319001,137.110549517,1,1,1,1,1,0,0,1,0,1
２４８可児店,岐阜県可児市下恵土長津良５７４３－２,35.4156102919,137.051484604,1,1,1,0,1,0,0,0,0,1
２１号穂積町店,岐阜県瑞穂市穂積１７２７－１,35.386776127,136.690771614,1,0,1,1,1,0,0,1,0,1
長良店,岐阜県岐阜市福光東２－１－３,35.4533355881,136.774891272,0,0,1,0,1,0,0,0,0,1
岐南町店,岐阜県羽島郡岐南町八剣１－１,35.3933707244,136.78476593,1,1,1,0,1,0,0,0,0,1
関マーゴ店,岐阜県関市倉知５１６,35.4776508841,136.900089432,0,0,0,1,0,0,0,0,0,1
羽島店,岐阜県羽島市竹鼻町丸の内３－５,35.3261282124,136.697795978,0,0,1,0,1,0,0,0,0,1
大野カネスエ店,岐阜県揖斐郡大野町大字黒野字東小奈良５１,35.468431539,136.622761267,1,0,1,0,1,0,0,1,0,1
高富平和堂店,岐阜県山県市高木１４４６－１,35.504672569,136.788783733,0,0,1,0,1,0,0,0,0,1
中津川ルビットタウン店,岐阜県中津川市淀川町３－８,35.4982713811,137.507671273,0,0,0,0,0,0,0,0,0,1
１９号恵那店,岐阜県恵那市長島町中野字横井５０－５,35.4465270856,137.411497672,1,0,1,0,1,0,0,0,0,1
美濃加茂バロー店,岐阜県美濃加茂市山手町１－３５－１,35.4522361456,137.018725837,0,0,0,1,0,0,0,0,0,1
１９号中津川店,岐阜県中津川市中津川２９４６－２１,35.4843787104,137.504321528,1,0,1,0,1,0,0,0,0,1
イオンタウン各務原店,岐阜県各務原市蘇原花園町２－１－１,35.4120623556,136.847700025,1,0,1,0,1,0,0,0,0,1
各務原アピタ店,岐阜県各務原市鵜沼各務原町８－７－１,35.397910092,136.904863604,0,0,0,0,0,0,0,0,0,1
美濃加茂アピタ店,岐阜県美濃加茂市野笹町２－５－６５,35.442598573,137.038846103,0,0,0,0,0,0,0,0,0,1
岐阜オーキッドパーク店,岐阜県岐阜市香蘭２－２３,35.4108372006,136.744796289,0,0,0,0,0,0,0,0,0,1
１９号瑞浪店,岐阜県瑞浪市南小田町１－１４１,35.3575180281,137.243305315,0,0,1,0,1,0,0,0,0,1
イオンタウン大垣店,岐阜県大垣市三塚町丹瀬４６３－１,35.3667211169,136.630615662,1,0,0,1,0,0,0,0,1,1
飛騨高山アピタ店,岐阜県高山市国府町金桶２５,36.2056497217,137.222121626,0,0,1,0,1,0,0,0,0,1
イオンモール大垣店,岐阜県大垣市外野２－１００,35.3371951632,136.612834676,0,0,0,1,0,0,0,0,0,1
イオンモール各務原店,岐阜県各務原市那加萱場町３－８,35.3922992978,136.823668402,0,0,0,1,0,0,0,0,0,1
大垣アクアウォーク店,岐阜県大垣市林町６－８０－２１,35.3696315848,136.617815844,1,0,0,0,0,0,0,0,0,1
１９号土岐店,岐阜県土岐市泉大沼町４－７,35.3588865007,137.176591069,1,0,1,0,1,0,0,0,0,1
２１号鵜沼店,岐阜県各務原市鵜沼東町１－１１６,35.4029884116,136.939198476,1,0,1,0,1,0,0,0,0,1
岐阜マーサ２１店,岐阜県岐阜市正木１－２－１,35.4475507925,136.744902719,0,0,0,0,1,0,0,0,0,1
関大平町店,岐阜県関市大平町３丁目１１番６号,35.4816604597,136.924024692,0,0,1,0,1,0,0,0,0,1
２４８美濃加茂店,岐阜県美濃加茂市太田町３４９,35.4492493438,137.010703869,1,1,1,0,1,0,0,0,0,1
岐阜則武店,岐阜県岐阜市則武１２２‐１,35.4465052467,136.740420927,1,0,1,0,1,0,0,0,0,1
２１号垂井店,岐阜県不破郡垂井町宮代字堤３０２１ー１,35.3658786436,136.536223959,1,1,1,0,1,0,0,0,1,1
岐阜アピタ店,岐阜県岐阜市加納桜田町３ー４,35.4027201447,136.747824931,1,1,1,1,1,0,0,0,0,1
大垣静里店,岐阜県大垣市静里町字栄町１６３,35.3589137357,136.587417504,1,0,1,0,1,0,0,0,0,1
真正店,岐阜県本巣市政田１５８５－２,35.4292877458,136.648468494,0,0,1,1,1,0,0,0,0,1
瑞穂店,岐阜県瑞穂市馬場上光町１－１２１,35.4131893898,136.686138559,1,1,1,0,1,0,0,0,1,1
岐阜柳津店,岐阜県岐阜市柳津町本郷４－１７,35.3678490679,136.745661112,1,0,1,0,1,0,0,0,1,1
各務原蘇原店,岐阜県各務原市蘇原新栄町１－１－１,35.4122227412,136.864185523,1,0,1,1,1,0,0,0,0,1
高山駅西店,岐阜県高山市昭和町１－３２８,36.1419996716,137.249629985,1,1,1,1,1,1,0,0,0,1
２１号可児店,岐阜県可児市中恵土２３５９－１６３,35.4337420197,137.058854406,1,0,1,1,1,0,0,1,0,1
清水店,静岡県静岡市清水区真砂町２－３４,35.0231365129,138.488253755,0,0,0,1,1,0,1,0,1,0
静岡呉服町店,静岡県静岡市葵区呉服町２－１－１０,34.9746678933,138.382666821,1,0,0,0,1,0,0,0,0,0
草薙店,静岡県静岡市清水区長崎１０８,35.0105705293,138.448606505,0,0,1,1,1,0,0,0,1,1
函南店,静岡県三島市梅名３３４－１,35.0913856745,138.928488343,0,0,1,0,1,0,0,0,0,1
２４６御殿場店,静岡県御殿場市萩原字カリヤツカ７９－１６,35.3113195154,138.926617286,1,1,1,0,1,0,0,0,1,1
静岡池田店,静岡県静岡市駿河区池田１８６－１,34.9855093428,138.422188314,1,0,1,0,1,0,0,0,1,1
富士宮店,静岡県富士宮市矢立町９５８,35.2253614511,138.626344018,1,1,1,1,1,0,0,1,0,1
藤枝店,静岡県藤枝市瀬戸新屋１２０－２,34.8513113368,138.245049011,1,1,1,1,1,0,0,0,0,1
熱海駅前店,静岡県熱海市田原本町８－６,35.1029068637,139.078298771,1,0,0,1,1,0,0,0,0,0
掛川店,静岡県掛川市中央２－６－３,34.7705003151,138.008134484,0,1,1,1,1,0,0,0,0,1
川奈店,静岡県伊東市吉田１０２６－８,34.9399225209,139.117326407,1,0,1,0,1,0,0,0,0,1
香貫店,静岡県沼津市上香貫三園町１３８９,35.086824892,138.867453714,0,0,1,1,1,0,0,1,0,1
大仁店,静岡県伊豆の国市田京１５２－５,35.0114936405,138.94373509,0,1,1,1,1,0,0,0,0,1
２４６長泉店,静岡県駿東郡長泉町南一色３２６－３,35.1592186789,138.898764672,1,0,1,1,1,0,0,0,0,1
焼津インター店,静岡県焼津市八楠４－１２－４１,34.8803626699,138.30623048,1,1,1,0,1,0,0,0,0,1
榛原店,静岡県牧之原市細江２１９４－１,34.7567752492,138.2437565,0,0,1,0,1,0,0,0,1,1
静岡ＳＢＳ通り店,静岡県静岡市駿河区中村町２１３－１,34.9524667323,138.391852976,1,1,1,1,1,0,0,0,1,1
袋井インター店,静岡県袋井市堀越４３３－１,34.7519265492,137.906913558,1,1,1,1,1,0,0,1,0,1
富士市役所通り店,静岡県富士市永田町１－１２６,35.1615640137,138.673684066,1,1,1,1,1,0,0,0,0,1
沼津インター店,静岡県沼津市岡一色３９０－１,35.1276561234,138.877597682,0,0,1,0,1,0,0,0,0,1
下田駅前店,静岡県下田市東本郷１－１－５,34.6787631217,138.945207236,1,0,0,0,1,0,0,0,0,0
三島日清プラザ店,静岡県三島市中田町９－３０,35.1141556588,138.91928909,0,0,0,0,0,0,0,0,0,0
豊田マックスバリュ店,静岡県磐田市立野２０２５－１５,34.7140372749,137.820514013,0,0,0,0,0,0,0,0,0,1
掛川バロー店,静岡県掛川市大池５３９,34.7763092341,137.990954076,0,0,0,0,0,0,0,0,0,1
浜松茄子町店,静岡県浜松市中区茄子町３５３－１４,34.720745632,137.750913908,1,1,1,0,1,0,0,0,0,1
浜松長鶴町店,静岡県浜松市東区長鶴町２５５－１,34.7140643656,137.78165679,0,1,1,0,1,0,0,0,0,1
浜松高塚町店,静岡県浜松市南区高塚町４８６０,34.6876270081,137.678325228,1,1,1,0,1,0,0,0,0,1
沼津学園通り店,静岡県沼津市大岡１９３０－１,35.1113376724,138.866574799,0,0,1,0,1,0,0,0,0,1
浜岡店,静岡県御前崎市池新田７６７６－１,34.6349385877,138.130925326,0,0,1,0,1,0,1,1,0,1
浜松有玉南店,静岡県浜松市東区有玉南町５６５－３,34.7577720502,137.751988861,1,0,1,0,1,0,0,0,0,1
浜松高林店,静岡県浜松市中区高林４－１４－１,34.7294214222,137.732444068,1,0,1,0,1,0,0,0,0,1
湖西店,静岡県湖西市古見８６６－６,34.7139850102,137.537015033,1,0,1,0,1,0,0,1,0,1
浜松西インター店,静岡県浜松市西区湖東町５７３９－３,34.762117085,137.683280995,1,1,1,0,1,0,1,0,1,1
イオン袋井店,静岡県袋井市上山梨４－１－１,34.7852429746,137.902596046,0,0,0,0,0,0,0,0,0,1
御殿場インター店,静岡県御殿場市新橋４７６－１,35.3004820856,138.946562669,1,0,1,0,1,0,0,0,0,1
富士ラウンドワン店,静岡県富士市八代町４－２０,35.1530265796,138.692954411,1,1,1,0,1,0,0,0,0,1
島田アピタ店,静岡県島田市宝来町８－２,34.8279071673,138.184523663,0,0,0,1,0,0,0,0,0,1
イオン清水店,静岡県静岡市清水区上原１－６－１６,35.0094592591,138.459298688,0,0,0,1,0,0,0,0,0,1
イオンタウン大須賀店,静岡県掛川市西大渕３３５９,34.6778992052,137.969873085,0,0,0,0,0,0,0,0,0,1
富士厚原店,静岡県富士市厚原９９－７,35.1851392309,138.655624713,1,0,1,0,1,0,0,0,0,1
エスパルスドリームプラザ店,静岡県静岡市清水区入船町１３－１５エスパルスドリームプラザ２Ｆ,35.0109582748,138.492781326,0,0,0,1,0,0,0,0,0,1
浜北店,静岡県浜松市浜北区西美薗２４９６,34.8092772392,137.802899836,1,0,1,0,1,0,0,0,1,1
焼津店,静岡県焼津市与惣次７７,34.8444900679,138.30767141,1,0,1,0,1,0,0,0,0,1
イオン蒲原店,静岡県静岡市清水区蒲原３２２－１１,35.1184841806,138.610278896,0,0,0,0,0,0,0,0,0,1
イオンタウン稲取店,静岡県賀茂郡東伊豆町稲取１６９９－１１,34.7682949348,139.037633826,0,0,0,0,0,0,0,0,1,1
１号線富士店,静岡県富士市川成新町１８,35.1377666974,138.663104763,1,1,1,0,1,0,0,0,1,1
１号線磐田店,静岡県磐田市富士見台１８－９,34.7288982035,137.869317621,0,0,1,0,1,0,0,0,0,1
静岡安倍街道店,静岡県静岡市葵区昭府１－１０－５,34.9947997624,138.370355177,0,0,1,0,1,0,0,0,0,1
大仁アピタ店,静岡県伊豆の国市吉田１５３－１,35.0004535831,138.936588339,0,0,0,0,0,0,0,1,0,1
函南間宮マックスバリュ店,静岡県田方郡函南町間宮５０３－１,35.0803221452,138.937372176,0,0,0,0,0,0,0,0,0,1
１号線沼津店,静岡県沼津市東椎路５０５－１,35.117177858,138.834526197,1,0,1,0,1,0,0,0,0,1
裾野ベルシテイ店,静岡県裾野市佐野１０３９,35.1759823105,138.907968801,0,0,0,0,0,0,0,0,0,1
１５０大井川店,静岡県焼津市下江留１４３９－１,34.8106282812,138.273277824,0,0,1,0,1,0,0,0,0,1
浜松入野店,静岡県浜松市西区入野町６３５０,34.6984954674,137.687930677,1,1,1,0,1,0,1,0,1,1
黄瀬川店,静岡県駿東郡清水町八幡２２－２,35.1088188502,138.890536743,1,0,1,1,1,0,0,1,1,1
イオンモール富士宮店,静岡県富士宮市浅間町１－８,35.2200222487,138.612332365,1,0,0,1,0,0,0,0,1,1
沼津原店,静岡県沼津市原１５３１－１,35.1299772536,138.802147081,0,0,1,0,1,0,0,0,0,1
１号線丸子店,静岡県静岡市駿河区丸子新田３２７－２,34.9524210777,138.36578604,1,0,1,0,1,0,0,0,0,1
菊川ゼネラル石油ＳＳ店,静岡県菊川市半済９５０,34.7507639857,138.088667202,0,0,1,0,1,0,0,0,0,1
静岡北街道店,静岡県静岡市葵区沓谷５－６１－４,34.9973482625,138.410161677,1,0,1,0,1,0,0,0,0,1
浜松都盛町店,静岡県浜松市南区都盛町１５０－１,34.6859938094,137.75514036,0,1,1,0,1,0,0,0,1,1
藤枝岡出山店,静岡県藤枝市岡出山３－６－２０,34.8681584588,138.261075905,1,0,1,0,1,0,0,0,0,1
南幹線清水店,静岡県静岡市清水区大坪１－４－５,35.0112145784,138.468703652,1,0,1,0,1,0,0,0,0,1
沼津コープ店,静岡県沼津市新沢田２－４３,35.1172052917,138.853654288,0,0,0,0,0,0,0,0,0,1
イオン焼津店,静岡県焼津市祢宜島５５５,34.8388993429,138.309111772,0,0,0,1,0,0,0,0,0,1
浜松駅メイワン店,静岡県浜松市中区砂山町６－１,34.7039296389,137.735387239,1,0,0,0,1,0,0,0,0,0
沼津駅北口店,静岡県沼津市高島町６－１２,35.1046376947,138.859793688,0,0,0,0,1,0,0,0,0,0
御殿場プレミアムアウトレット店,静岡県御殿場市深沢１３１２御殿場プレミアム・アウトレット２６０２,35.3075951237,138.966041844,0,0,0,1,0,0,0,0,0,1
掛川Ｓプラザ店,静岡県掛川市上西郷５０８－１,34.7910973034,138.01358354,0,0,1,0,1,0,0,0,0,1
イオンモール浜松志都呂店,静岡県浜松市西区志都呂２－３７－１,34.6969311012,137.6501587,0,0,0,1,0,0,0,0,0,1
都田カインズホーム店,静岡県浜松市北区新都田３－１－１,34.8183142056,137.732768588,0,0,0,0,0,0,0,0,0,1
静岡アピタ店,静岡県静岡市駿河区石田１－５－１,34.9591298392,138.401511624,0,0,0,1,0,0,0,0,0,1
静岡駅アスティ店,静岡県静岡市葵区黒金町４７ＪＲ静岡駅構内,34.9712162121,138.388711711,0,0,0,0,1,0,0,0,0,0
浜北サンストリート店,静岡県浜松市浜北区平口２８６１,34.794340675,137.761646146,1,0,0,1,0,0,0,0,0,1
浜松三方原店,静岡県浜松市北区三方原町７３５－１,34.7804991245,137.7146318,1,0,1,0,1,0,0,0,0,1
静岡下川原店,静岡県静岡市駿河区下川原南２２－１４,34.9326714567,138.380882986,1,0,1,0,1,0,0,0,0,1
磐田バロー店,静岡県磐田市豊島３４１－１,34.703200367,137.851326209,0,0,1,0,1,0,0,0,1,1
プレ葉ウォーク浜北店,静岡県浜松市浜北区貴布祢１２００,34.7973130011,137.77933674,0,0,0,1,0,0,0,0,0,1
吉田インター店,静岡県島田市井口１１４０－１,34.7972420828,138.232117114,0,0,1,0,1,0,0,0,0,1
足柄サービスエリア店,静岡県御殿場市深沢字前原１８０１－１,35.3146956446,138.963389574,0,1,0,1,1,0,0,0,0,1
清水ベイドリーム店,静岡県静岡市清水区駒越北町８－５,34.9854613603,138.501447654,0,0,1,0,1,0,0,0,0,1
２５７小豆餅店,静岡県浜松市中区小豆餅３－１４－３,34.7525598214,137.728018331,1,1,1,0,1,0,1,0,1,1
１３５伊東店,静岡県伊東市湯川４－３－２２,34.9785595114,139.092960891,1,0,1,0,1,0,0,0,0,1
浜松貴平店,静岡県浜松市東区貴平町５８１,34.7563423764,137.792328783,1,1,1,0,1,0,0,0,0,1
２５７森田町店,静岡県浜松市中区森田町２００,34.6931945951,137.718489356,1,1,1,1,1,0,1,0,1,1
富士宮宮原店,静岡県富士宮市宮原３８８－１,35.2450954938,138.610717381,1,1,1,1,1,0,0,0,0,1
ＭＡＲＫＩＳ静岡店,静岡県静岡市葵区柚木１０２６,34.9847041241,138.40999272,0,0,0,1,0,0,0,0,0,1
イオンモール浜松市野店,静岡県浜松市東区天王町１９８１－３,34.7409547752,137.763222674,0,0,0,1,0,0,0,0,0,1
新浜松駅前店,静岡県浜松市中区鍛冶町１４０－２Ｍ’ｓｄｒｅａｍＸ,34.7042961717,137.731638381,1,0,0,1,1,0,0,0,0,0
名古屋ゲートウォーク店,愛知県名古屋市中村区名駅１－１－２,35.1703776978,136.884184239,1,0,0,0,1,0,0,0,0,0
豊田元町店,愛知県豊田市土橋町１－２１,35.0628264657,137.130096476,1,1,1,1,1,0,0,1,1,1
一宮テラスウォーク店,愛知県一宮市朝日３－５－２４,35.3102543527,136.818539893,1,1,1,0,1,0,0,1,1,1
小牧インター店,愛知県小牧市大字村中字下之坪５０５－１,35.2995849811,136.908200235,1,1,1,1,1,0,0,1,0,1
金山店,愛知県名古屋市中区金山４－６－２５,35.1435034286,136.902883026,1,1,0,1,1,0,0,0,0,0
豊橋広小路店,愛知県豊橋市広小路１－７,34.7644672362,137.383944177,1,0,0,0,1,0,0,0,0,0
城西店,愛知県名古屋市西区城西１－６－３,35.1834277966,136.892093911,1,1,1,0,1,0,0,0,0,1
丹陽店,愛知県一宮市丹陽町五日市場字本地５６,35.256443282,136.842397265,1,1,1,1,1,0,0,1,0,1
一社店,愛知県名古屋市名東区高社２－２５８－１,35.1691748077,136.999122611,1,1,1,1,1,1,0,1,1,1
藤ヶ丘店,愛知県名古屋市名東区藤ヶ丘１６４－２－６,35.1826463406,137.022112899,0,0,0,1,1,0,0,0,0,0
刈谷店,愛知県刈谷市日高町３－９１３,35.0060215888,136.996697327,1,0,1,1,1,0,0,1,0,1
２４８南岡崎店,愛知県岡崎市戸崎町字榎ケ坪１０－１,34.9328020657,137.166065278,1,1,1,1,1,0,0,1,1,1
広路通り店,愛知県名古屋市昭和区広路通り１－１２,35.1492811535,136.939005229,1,1,1,0,1,0,0,0,0,1
本地ヶ原店,愛知県尾張旭市南本地ヶ原町２－１,35.1958153454,137.031200519,1,1,1,1,1,0,0,1,1,1
平針店,愛知県名古屋市天白区平針４－１０４,35.1230248768,137.003542232,1,1,1,1,1,0,0,1,0,1
２４８北岡崎店,愛知県岡崎市井田新町２－１,34.9774657784,137.161029936,1,1,1,1,1,0,0,1,0,1
名和店,愛知県東海市名和町三番割中３１－１,35.0632746745,136.910871613,1,1,1,1,1,0,0,0,1,1
ザ・モール春日井店,愛知県春日井市六軒屋町字東丘２２,35.258099579,136.982671088,1,1,1,1,1,0,0,0,0,1
豊場店,愛知県西春日井郡豊山町大字豊場字新栄２４－１,35.248326379,136.908657615,1,0,1,1,1,0,0,0,0,1
豊田市駅前店,愛知県豊田市西町６－５－１,35.0866893887,137.155692279,1,0,0,0,1,0,0,0,0,0
大曽根店,愛知県名古屋市北区大曽根２－９－１８,35.1905660144,136.931972679,0,0,1,1,1,0,0,0,0,1
尾西店,愛知県一宮市籠屋３－９－７,35.3094546903,136.771716511,1,0,1,1,1,0,0,0,0,1
鳴海山下店,愛知県名古屋市緑区鳴海町山下１１０－１,35.0916335101,136.949553894,1,1,1,1,1,0,0,0,0,1
高辻店,愛知県名古屋市昭和区白金３－１１－９,35.1420592322,136.917721787,1,1,1,1,1,0,0,0,0,1
平手店,愛知県名古屋市緑区平手北１－９１３,35.0845958654,136.990604468,1,0,1,0,1,0,0,0,0,1
